Filename,Transcription,Slant,StrokeDirection,Curvature,Smoothness,Pressure
processed_w0063_s03_pWOZ_r01.jpeg,0 0 0 0 0 0 0 0 0 0,-0.8735599793926868,17.224274406332455,0.7106970159659106,2.771331930000016,21.13671875
processed_w0069_s01_pLND_r01.jpeg,0 0,1.9570512156653175,18.0501838889548,0.7120388537071816,2.826379862031026,32.2109375
processed_w0069_s01_pPHR_r01.jpeg,1953 Regular British Exhibition Board was once run in a wind and central distance .,2.7252517753102534,17.474452554744527,0.7108042787094919,2.7295591688350114,4.890625
processed_w0069_s01_pWOZ_r01.jpeg,0 0,1.779940238231703,17.02416918429003,0.7075812300813973,2.678949601842348,21.46875
processed_w0069_s02_pLND_r01.jpeg,0 0,0.690942198015787,16.690773840272755,0.7032530452137379,2.856233812116189,37.30859375
processed_w0069_s02_pPHR_r01.jpeg,2021 Best appearance was considered to run the first,0.0,17.56926952141058,0.6950575494805362,2.710060927904271,5.9296875
processed_w0069_s02_pWOZ_r01.jpeg,0 0,1.1373178041468137,14.48659793814433,0.6969872165228927,2.763562517932417,28.8984375
processed_w0069_s03_pLND_r01.jpeg,0 0,0.6399925760218408,17.907308599081773,0.7110462473847562,2.805848366288687,30.251953125
processed_w0069_s03_pPHR_r01.jpeg,Although the village has been used to have been more than,0.0,20.260663507109005,0.7028822489767915,2.768709076713401,3.9765625
processed_w0069_s03_pWOZ_r01.jpeg,0 References,-0.04556271302352524,19.35483870967742,0.7186811864771585,2.746958656711494,18.453125
processed_w0074_s01_pLND_r01.jpeg,0 0,0.7942035840019568,18.54540607783899,0.7100150097606027,2.7874603113959173,22.291015625
processed_w0074_s01_pPHR_r01.jpeg,Although the line was a total area of the second time was built to,0.0,17.40740740740741,0.7116797293049371,2.835165847052528,2.86328125
processed_w0074_s01_pWOZ_r01.jpeg,1952 Southern American Conference,1.128868800050948,15.804380664652568,0.7113095621250394,2.7677945145086804,14.83984375
processed_w0074_s02_pLND_r01.jpeg,0 0000,0.09367080497636021,16.796168174560936,0.7072485717969704,2.755283927494384,22.322265625
processed_w0074_s02_pPHR_r01.jpeg,A GENERAL STATES GENERAL STATES GENERAL ELECTRONALD Government of Australia November 1852,0.0,17.11764705882353,0.7184818738388521,2.7922360475052375,4.0078125
processed_w0074_s02_pWOZ_r01.jpeg,4 References,0.3067993687785067,15.568815525317868,0.7074384271037814,2.740931267791311,17.216796875
processed_w0074_s03_pLND_r01.jpeg,0 0000,1.0169941244490068,16.58935546875,0.7071152437451528,2.743030805830606,23.99609375
processed_w0074_s03_pPHR_r01.jpeg,The ship was made on a mixture of a number of,0.0,20.054347826086957,0.706556013222013,2.7374630266944524,4.01953125
processed_w0074_s03_pWOZ_r01.jpeg,the first appearance,1.2969685006613074,15.25375343624445,0.7129657955773215,2.7656363747195374,17.552734375
processed_w0123_s01_pLND_r01.jpeg,1961 62,0.0154440745420035,27.029852898759735,0.7137599055972605,2.9230985217284897,26.466796875
processed_w0123_s01_pPHR_r01.jpeg,of the fall of the same time were as an more more than,0.0,27.075559701492537,0.716647968364676,2.910494060127961,4.22265625
processed_w0123_s01_pWOZ_r01.jpeg,THE NEW YORK WOOD WOODSING WOODSING WOODSING WOODSOUTHLY WOODSOUTHLYSOUTHLYSOUTHLYSOUTHLYSOUTHLYSOUTHLYS,0.023820759766027377,28.357420789327403,0.7105196609787995,2.9545751406222123,21.21484375
processed_w0123_s02_pLND_r01.jpeg,What links here has multiple issues Please help improve it or discuss these issues,-0.06125857703024782,29.32822628167354,0.7083430615937875,2.9489858598968275,26.005859375
processed_w0123_s02_pPHR_r01.jpeg,Although being sent away and to become a small course of the same names,0.0,27.236842105263158,0.7022826113421162,3.187413901816027,3.900390625
processed_w0123_s02_pWOZ_r01.jpeg,"# MISSING THE LOUNCIL "" RECORDSES AND THE LOUNCILYTON The New Zealand Times",0.12953011628243538,28.43329027495848,0.7088652635870628,2.939919682265713,20.9921875
processed_w0123_s03_pLND_r01.jpeg,Burden's life was first described in 1891 as the first time of the first time in the time,-0.014046180731675018,28.2708142726441,0.7039825126815459,2.992614204996902,25.798828125
processed_w0123_s03_pPHR_r01.jpeg,Although they are very great or more than the entire names had been described in 1891,0.0,30.975460122699385,0.7082116145649016,3.1021251507779746,3.224609375
processed_w0123_s03_pWOZ_r01.jpeg,The first appearance of the Spanish American Revolution was,-0.5301280958129606,28.03645401822701,0.7022907720903592,2.9091998130214067,18.177734375
processed_w0124_s01_pLND_r01.jpeg,0 0,3.195672395844704,20.976339407125373,0.7175401767530031,2.862429822442952,29.0703125
processed_w0124_s01_pPHR_r01.jpeg,"1961 Massachusetts gubernatorial , the minimum cost was carried out",2.5637702114650045,18.797953964194374,0.7163083933574642,2.8325425064730863,4.783203125
processed_w0124_s01_pWOZ_r01.jpeg,0 0,2.724598465756981,20.902366863905325,0.7107286430788784,2.8484168565510095,23.271484375
processed_w0124_s02_pLND_r01.jpeg,Print export,3.6472616860610136,19.61983961983962,0.712630405046402,2.79712817853835,26.1640625
processed_w0124_s02_pPHR_r01.jpeg,displaystyle see less to - it to the one same,0.0,19.24012158054711,0.7314792687382254,2.9850376974833854,4.08203125
processed_w0124_s02_pWOZ_r01.jpeg,Print export,4.010830918388346,18.60205831903945,0.711354757891012,2.8182013914816695,20.5
processed_w0124_s03_pLND_r01.jpeg,gathering,3.014462096472286,21.048875723710786,0.7130964432183315,2.869333341339288,29.482421875
processed_w0124_s03_pPHR_r01.jpeg,"# beginning with his jurisdiction course , and the course of",1.2734640353050253,21.6900790166813,0.7131168417042474,2.7989639632562167,4.5078125
processed_w0124_s03_pWOZ_r01.jpeg,Print export,1.5324298626141,20.761697497279652,0.714643933159057,2.8599725653802075,24.05078125
processed_w0125_s01_pLND_r01.jpeg,1955 56,0.16360431804233982,21.50676621558563,0.7013340322612396,2.9746161386464784,44.7734375
processed_w0125_s01_pPHR_r01.jpeg,1962 British Ambassador to the United States Army and the,0.2762972524513897,21.42982971227246,0.7072085037473892,2.9732755082888054,6.982421875
processed_w0125_s01_pWOZ_r01.jpeg,0 0000,0.04753342796486739,20.300564596479575,0.7023411575206963,3.0372963337454744,36.279296875
processed_w0125_s02_pLND_r01.jpeg,0 0000,-0.9321107789146954,20.768868910725487,0.704847811474495,2.9791129621032497,39.533203125
processed_w0125_s02_pPHR_r01.jpeg,# previously a visual temperament between most than,0.0,22.108695652173914,0.7132514283645894,3.086977347964396,6.939453125
processed_w0125_s02_pWOZ_r01.jpeg,"0,000",0.7626899292044754,19.346932150200196,0.7047110035931279,3.0571697400709943,37.763671875
processed_w0125_s03_pLND_r01.jpeg,0 0,1.2462403692555788,20.687344913151364,0.7037461174594901,3.0906637822138934,51.173828125
processed_w0125_s03_pPHR_r01.jpeg,"# progressive visual rights with education , over the",0.0,21.259659969088098,0.7099575783295704,2.9393629498151523,7.513671875
processed_w0125_s03_pWOZ_r01.jpeg,0 0000,-0.7191098498935811,21.009598293636685,0.7020800954583465,2.9985044482414884,33.86328125
processed_w0130_s01_pLND_r01.jpeg,Print export,0.9467230512583077,22.519599303135887,0.7156307265836984,2.9258402500065963,26.048828125
processed_w0130_s01_pPHR_r01.jpeg,# very likely beginning to be now more than one more more more than,0.0,24.548872180451127,0.7177507365309529,2.9164385110034354,4.349609375
processed_w0130_s01_pWOZ_r01.jpeg,George Allen Department of Transportation,0.11654300569703804,22.713425757022986,0.7091195883811742,2.9638446293116747,20.736328125
processed_w0130_s02_pLND_r01.jpeg,ReadEditView history,0.4021722177021011,22.829204693611473,0.7201420311337434,2.8913847576343943,25.541015625
processed_w0130_s02_pPHR_r01.jpeg,They may had not be seen . It is now more yet to the other,0.18631131961549696,23.819095477386934,0.71808583952708,2.8676592139452297,4.447265625
processed_w0130_s02_pWOZ_r01.jpeg,What links hereRelated changesUpload fileSpecial pagesPermanent linkPage informationCite this pageWikidata item,0.9170378050509896,22.49598715890851,0.7074277055478114,2.9143369182180936,22.02734375
processed_w0130_s03_pLND_r01.jpeg,What links here also has multiple issues Please help improve it by,0.8745998673916277,22.68963477746562,0.7129515062445055,2.9604804512200698,26.240234375
processed_w0130_s03_pPHR_r01.jpeg,There would had never be the most of the most recent time with those than,0.49136955122513193,23.747689463955638,0.7209193336105407,2.8629898783770327,4.052734375
processed_w0130_s03_pWOZ_r01.jpeg,What links here has multiple issues Please help improve it by removing the,1.6503568679379856,23.802292263610315,0.7134585434958443,3.014547974545777,20.0703125
processed_w0136_s01_pLND_r01.jpeg,0 0,0.6329043509111312,21.189704656976208,0.6990644200985109,2.916095373516175,45.3125
processed_w0136_s01_pPHR_r01.jpeg,1953 single from the single liner notes with a cover of the,1.2697662222762105,17.633299798792756,0.7014773397876526,2.9317322130878702,8.05859375
processed_w0136_s01_pWOZ_r01.jpeg,0 0,1.144749939331026,20.16,0.7051261109874456,2.9256512414790192,32.087890625
processed_w0136_s02_pLND_r01.jpeg,The New Zealand,-0.6152746192479895,27.32600523977674,0.7049603059376938,2.86261659512146,35.10546875
processed_w0136_s02_pPHR_r01.jpeg,1961 62 Charlottesville general election for the war from 1951,0.4762562208302035,29.878836833602584,0.7057437953679382,2.974583716244278,5.03515625
processed_w0136_s02_pWOZ_r01.jpeg,1961 American film director of the American American film,-0.6978262605159536,26.9908549862099,0.7073775485088926,2.7923137274291903,25.060546875
processed_w0136_s03_pLND_r01.jpeg,0 0000,1.0152274732678468,21.6762581119138,0.7086455514220864,2.891952581730043,32.51171875
processed_w0136_s03_pPHR_r01.jpeg,Although otherwise had a number had been more than one was created in 1853,1.7033104727484967,21.78343949044586,0.7099820745694103,2.8844501982110424,5.33984375
processed_w0136_s03_pWOZ_r01.jpeg,0 0,2.1180621892097427,20.30942334739803,0.7120322997496241,2.825856392762764,24.990234375
processed_w0138_s01_pLND_r01.jpeg,0 0000,-0.2188709301779451,20.567956795679567,0.7212626340280357,2.785316017407278,21.82421875
processed_w0138_s01_pPHR_r01.jpeg,1961 New Zealand judge is intended to run the course of,0.0,23.911149825783973,0.7186869341913762,2.9596055535233345,4.267578125
processed_w0138_s01_pWOZ_r01.jpeg,1955 1956,-0.23593273674566564,21.429094459360506,0.7285153710081077,2.7682068554109254,16.541015625
processed_w0138_s02_pLND_r01.jpeg,1955 1956,0.013937379081359827,21.371273071462376,0.7205388748764485,2.7498065256047037,17.677734375
processed_w0138_s02_pPHR_r01.jpeg,1953 American film directed to a single run on canvas 1,0.0,19.619377162629757,0.7271618179064393,2.876343880686618,3.595703125
processed_w0138_s02_pWOZ_r01.jpeg,1961 American film director of the American Revolution,-0.04155318987816931,21.71938775510204,0.7214454302450534,2.745804627345337,15.759765625
processed_w0138_s03_pLND_r01.jpeg,1955 American film director,-0.08250099473928223,19.125,0.7252038022670747,2.7733531439397123,19.076171875
processed_w0138_s03_pPHR_r01.jpeg,1961 non article Philadelphia Inquirer-condidata . and over 1 000,0.0,23.793991416309012,0.7170312499849867,2.8319908891880177,4.2265625
processed_w0138_s03_pWOZ_r01.jpeg,1961 British Senator of the Parliament of the Parliament of the Parliament of the Parliament of the Parliament of the,0.3345231772051853,20.41930580187484,0.720014843938211,2.72250520899581,15.78515625
processed_w0175_s01_pLND_r01.jpeg,0 0000,1.1561833425267118,15.286448769739259,0.6987436778403308,3.017969485551808,45.345703125
processed_w0175_s01_pPHR_r01.jpeg,1953 Massachusetts State Senator's Representative from the,0.6667625802564955,15.366477272727273,0.6989342012558637,3.0225025018822196,7.14453125
processed_w0175_s01_pWOZ_r01.jpeg,0 000,0.942273292260361,13.26258637709773,0.6988622257441468,3.05032232857045,38.560546875
processed_w0175_s02_pLND_r01.jpeg,0 0,0.022690179655109628,14.590531290743154,0.7010535453972059,2.9948658240844033,50.421875
processed_w0175_s02_pPHR_r01.jpeg,# present the business system that these resources were once,-0.19338747387036653,15.472440944881889,0.7043270826527499,3.029704378756069,7.90625
processed_w0175_s02_pWOZ_r01.jpeg,0 0000,0.05138841938248046,12.160326086956522,0.6980871428445277,3.001955731159091,41.419921875
processed_w0175_s03_pLND_r01.jpeg,0 0,-0.792030373554033,15.542951822584756,0.696250142164815,2.974526144728178,47.908203125
processed_w0175_s03_pPHR_r01.jpeg,of the announcement the association,-0.5885724429910315,14.717600700525393,0.6952706266906734,2.9280581920482582,8.580078125
processed_w0175_s03_pWOZ_r01.jpeg,0 0,-0.2301781264930937,13.891744298104722,0.7021504303285363,2.9956124562889586,38.587890625
processed_w0184_s01_pLND_r01.jpeg,0 0,0.4257541260635737,16.74863685932388,0.7025617844631558,2.8786273898177965,36.20703125
processed_w0184_s01_pPHR_r01.jpeg,1962 1963 British Parliament was the Government of Canada named the the U S,0.42718268446265795,20.306859205776174,0.7044975734907744,2.9059296283750786,5.625
processed_w0184_s01_pWOZ_r01.jpeg,0 0000,1.1119636045594474,15.29306549257017,0.7044825511410813,2.822091282563338,28.650390625
processed_w0184_s02_pLND_r01.jpeg,0 0000,0.1861595365180738,16.85555671938829,0.7043624550170496,2.8462474501379496,38.15625
processed_w0184_s02_pPHR_r01.jpeg,Although the following of the region has the second minor lived,-0.07489298866494505,16.2252712188896,0.7027961591691493,2.82251211920899,6.1875
processed_w0184_s02_pWOZ_r01.jpeg,1957 58,0.038457906268800274,14.835890593729152,0.7029594984456868,2.7613362356239213,28.39453125
processed_w0184_s03_pLND_r01.jpeg,0 0,0.1380471771130431,16.829231082180634,0.7033268586932369,2.888784562795291,38.5625
processed_w0184_s03_pPHR_r01.jpeg,# that the building was not an uncommon and second round of,-0.0028966010336436174,16.6843853820598,0.7113400697610381,3.001606888029852,6.349609375
processed_w0184_s03_pWOZ_r01.jpeg,0 0,0.04644019327501698,14.287689348401058,0.6994231482668968,2.8395863312558913,32.5390625
processed_w0186_s01_pLND_r01.jpeg,a member of the American Parliament of Australia,-0.09360344860791492,23.747729042304698,0.7109066505460568,3.027990546993138,44.810546875
processed_w0186_s01_pPHR_r01.jpeg,Professional ratingsReview scoresSourceRating and Mailings,-0.010975591409852594,26.330989452536414,0.7173184266269247,3.0529057023793507,7.92578125
processed_w0186_s01_pWOZ_r01.jpeg,a member of the United States Senator of the Senate of the Senate of the Senate of the Senate of,-0.16356648125501033,25.34901786705138,0.7097837417817676,3.088059697963602,35.826171875
processed_w0186_s02_pLND_r01.jpeg,0 0,-1.2303005841660166,23.707503179313267,0.7077996674027278,2.9857142245153985,46.90234375
processed_w0186_s02_pPHR_r01.jpeg,What links here has multiple issues Please help,-0.7797942734309335,26.11280487804878,0.7105297853690663,3.0524052958704724,7.62109375
processed_w0186_s02_pWOZ_r01.jpeg,Categories Lists of military history of the United States Army officers of the United States Army officers of the,-1.1559905844771157,24.315721787589755,0.7095115799107722,2.999539333432592,35.904296875
processed_w0186_s03_pLND_r01.jpeg,0 0,-3.295707112981809,25.075667906662158,0.7072848134159848,3.1197137130996535,47.41796875
processed_w0186_s03_pPHR_r01.jpeg,American American Basketball Association and the U S,-1.7779131095890146,29.02288732394366,0.7157552253997996,3.2080184412173347,7.125
processed_w0186_s03_pWOZ_r01.jpeg,the other story of the American Union of America,-3.8423205157733133,26.110960757780784,0.7071651101546699,3.1490587856657544,45.732421875
processed_w0218_s01_pLND_r01.jpeg,0 0,-8.688515083693675,27.711928934010153,0.7110856198468622,2.8346912478295265,43.978515625
processed_w0218_s01_pPHR_r01.jpeg,2 . This article contains the beginning of,-1.959992505696099,27.455357142857142,0.7252569169241925,2.840344923213233,6.37109375
processed_w0218_s01_pWOZ_r01.jpeg,0 0,0.014606723434759217,28.607538306677107,0.7124792963284413,2.82992639281728,32.38671875
processed_w0218_s02_pLND_r01.jpeg,a member of the Spanish Parliament,-1.3992697880854539,28.46112201394058,0.7082420287964251,2.839313256756919,55.8515625
processed_w0218_s02_pPHR_r01.jpeg,"# quite a replacement with the same ,",-0.9771460416188636,29.386973180076627,0.7067806129281524,2.7868967720403455,8.060546875
processed_w0218_s02_pWOZ_r01.jpeg,2 1 2nd generation,-1.123248524468343,27.64084840450715,0.7125855020452144,2.844135417062216,39.400390625
processed_w0218_s03_pLND_r01.jpeg,0 0,-1.504444677897979,29.159172357833526,0.7053086616106039,2.9233682894190105,56.5078125
processed_w0218_s03_pPHR_r01.jpeg,# quite remembered successfully seventeen .,-1.4264763899155044,30.857142857142858,0.7133098982052837,2.8811770276332265,8.357421875
processed_w0218_s03_pWOZ_r01.jpeg,2 September 2018,0.2831470732201285,27.90924512298558,0.712838929326728,2.861011407405377,39.1953125
processed_w0223_s01_pLND_r01.jpeg,1961 American television series featured in the American American American music in the 1960s,0.12071574011804209,28.46431969552807,0.7165631786297817,2.8578720257483385,20.54296875
processed_w0223_s01_pPHR_r01.jpeg,A general election is an area of an area since the area,-0.6661099269348194,28.953880764904387,0.72373604962218,2.862270289988758,3.51953125
processed_w0223_s01_pWOZ_r01.jpeg,1961 Agreement between the Government of the British Parliament of the Parliament of the Parliament of the Parliament of the,-0.8139179550561639,26.979890764647468,0.7170162337829905,2.803423847435193,15.708984375
processed_w0223_s02_pLND_r01.jpeg,0 0,0.0,25.938120151542485,0.7125846593821723,2.816550903036064,21.7109375
processed_w0223_s02_pPHR_r01.jpeg,Although the Government of the United States,0.0,31.157662624035282,0.7068253793304168,2.8954120670815904,3.55078125
processed_w0223_s02_pWOZ_r01.jpeg,1953 1955,-1.0453558246783112,26.481050918391073,0.714965621437456,2.798346971394302,16.755859375
processed_w0223_s03_pLND_r01.jpeg,0 1 1,-0.3130636485785267,26.902260993412852,0.7098835032586541,2.829941259727289,21.138671875
processed_w0223_s03_pPHR_r01.jpeg,A pharmaceutical development for a new source of,0.0,29.795383001049316,0.7141035564867075,2.8628826139760246,3.73828125
processed_w0223_s03_pWOZ_r01.jpeg,1961 American film director from the first time that they had received more than,-1.0236740334240677,24.1913682712829,0.7095394730387424,2.732201943753453,15.634765625
processed_w0232_s01_pLND_r01.jpeg,0 0,-1.4581204027318229,14.665600319904028,0.7021987662965612,2.7261282498672137,36.990234375
processed_w0232_s01_pPHR_r01.jpeg,THE GENERAL DISTRICT GENERAL ELECTORIA Government of America Retrieved November 30 2018,0.0,14.75,0.7023150878125554,2.867049365926836,5.923828125
processed_w0232_s01_pWOZ_r01.jpeg,0 0,-0.3397615163858407,12.949404037946971,0.7025454906901492,2.6833380591072062,29.486328125
processed_w0232_s02_pLND_r01.jpeg,0 0,-0.7056129203210653,14.481291589396749,0.7034861768152884,2.7278374819119806,34.037109375
processed_w0232_s02_pPHR_r01.jpeg,1961 American film director of the American American American American film director and director of the American American American,0.3579821216492139,13.97068620919387,0.7039780033339708,2.7593894120505937,5.447265625
processed_w0232_s02_pWOZ_r01.jpeg,0 2,0.17944472404407652,13.063337393422655,0.7039258934720641,2.7102478714956133,27.609375
processed_w0232_s03_pLND_r01.jpeg,0 0,-0.19147576571646963,12.988254575252663,0.7022721159566576,2.7610432008065415,40.2890625
processed_w0232_s03_pPHR_r01.jpeg,# the business and the establishment of the House of Representatives from the House of Representatives from the,0.181306074764813,14.601359703337454,0.7090702806104681,2.8473592082552397,6.412109375
processed_w0232_s03_pWOZ_r01.jpeg,0 0,-0.5197533702764079,12.176059463057467,0.7023860582801373,2.7945465902344595,32.98828125
processed_w0233_s01_pLND_r01.jpeg,0 0000,-0.23583898474118475,21.275678218598088,0.7090989747348606,2.7177362664449527,24.40234375
processed_w0233_s01_pPHR_r01.jpeg,"1962 63 Philadelphia Cardinals football , and course : and the previous round of the",0.0,21.107784431137723,0.706594181287441,2.6213813949572806,3.4453125
processed_w0233_s01_pWOZ_r01.jpeg,0 0000,-1.4765402692650644,21.06582182712313,0.7128581405274951,2.6984132083732413,19.533203125
processed_w0233_s02_pLND_r01.jpeg,0 0,-1.1292826569244632,22.37565244089653,0.7116313385968074,2.7873799743382897,25.201171875
processed_w0233_s02_pPHR_r01.jpeg,1962 Significant results that the foundation is now the,0.0,23.203125,0.7090616820155258,2.7153397818419367,3.25
processed_w0233_s02_pWOZ_r01.jpeg,0 0000,-1.8010277210378103,20.54778778011875,0.7112849440725417,2.7071130408860706,18.755859375
processed_w0233_s03_pLND_r01.jpeg,0 0,0.0,21.562942008486562,0.709221626335217,2.718657695728914,23.9453125
processed_w0233_s03_pPHR_r01.jpeg,1961 American film director journalist and actor and the success of,0.0,21.166868198307135,0.7055651559179856,2.6492728943609567,3.267578125
processed_w0233_s03_pWOZ_r01.jpeg,1952 53,-1.291372165426151,20.97219595233592,0.7092402679939137,2.6410084994969525,19.359375
processed_w0234_s01_pLND_r01.jpeg,0 1,-0.9407613231756129,13.734957298136646,0.7026418835577822,2.7846522122108763,40.498046875
processed_w0234_s01_pPHR_r01.jpeg,1953 Agriculture Administration and the U.,0.0,13.616320324379117,0.7066883915430612,2.8712006124066756,7.490234375
processed_w0234_s01_pWOZ_r01.jpeg,1957,-0.5035100275310268,13.836009846442387,0.7016521658995073,2.8057647037873115,33.935546875
processed_w0234_s02_pLND_r01.jpeg,0 0,-0.5606994549903869,14.421042023581577,0.7033994033082082,2.751036769164927,39.28515625
processed_w0234_s02_pPHR_r01.jpeg,"2 . Federal Public Health , he never had one revenue",0.4687158697177699,12.762605042016807,0.7033724577710564,2.7699818203982947,7.12890625
processed_w0234_s02_pWOZ_r01.jpeg,0 0,-0.7412215074396129,11.982185273159145,0.7033400306540045,2.7504603429544168,33.126953125
processed_w0234_s03_pLND_r01.jpeg,0222,-0.40937811736580576,14.649609027021677,0.7066590056350567,2.8138106698722836,38.1953125
processed_w0234_s03_pPHR_r01.jpeg,Although the Spanish government of the province had one area of 1,0.22035099914553444,12.53968253968254,0.7026179807592317,2.8299207143189298,6.841796875
processed_w0234_s03_pWOZ_r01.jpeg,0 0,-0.04678532194768941,14.116098294884655,0.704893214371484,2.806605022635402,31.283203125
processed_w0238_s01_pLND_r01.jpeg,What links here has multiple issues Please help improve it or discuss these issues,-1.2323191119952908,27.169811320754718,0.7083252273179275,2.978008276718363,46.0703125
processed_w0238_s01_pPHR_r01.jpeg,1961 American television station was,-0.5519411388282048,29.591346153846153,0.7039115092484951,3.220952144329576,8.1796875
processed_w0238_s01_pWOZ_r01.jpeg,the first appearance of the American American American American American American American American American American American American American businessman,-0.9988618515156915,27.422339722405816,0.7072976830273773,2.95196065299815,35.634765625
